Conference,paperIdx,tableIdx,rowIdx,colIdx,type,semantic_0,sc_ch_raw,sc_ch_raw_type,human_Check,obj_cell_values,tableLink,paperLink,semantic_0_clean,semantic_1
Nicotine & Tobacco Research,154,1,34,0,sbjCol,Smoking status,Social or occasional smoker,,,17; 23.6; 46; 35.4; 9; 47.4; 17; 37.8; .419,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,35,0,sbjCol,Smoking status,Ex-smoker/tried smoking,sentence,,9; 12.5; 20; 15.4; 1; 5.3; 4; 8.9; .419,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,36,0,sbjCol,Smoking status,Non-smoker,,,1; 1.4; 3; 2.3; 1; 5.3; 1; 2.2; .419,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,37,0,sbjCol,Social smoking behavior,Social smoking behavior,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,38,0,sbjCol,Social smoking behavior,Smoke alone,,,17; 27.4; 18; 17.7; 1; 7.1; 3; 7.5; .002,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,39,0,sbjCol,Social smoking behavior,Smoke equally alone and with others,,,42; 67.7; 69; 67.7; 9; 64.3; 25; 62.5; .002,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,40,0,sbjCol,Social smoking behavior,Smoke mainly with others,,,3; 4.8; 13; 12.8; 2; 14.3; 11; 27.5; .002,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,41,0,sbjCol,Social smoking behavior,Smoke only with others,,,0; 0.0; 2; 2.0; 2; 14.3; 1; 2.5; .002,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,42,0,sbjCol,Allen menthol scalec,Allen menthol scalec,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,43,0,sbjCol,Allen menthol scalec,Medicinal (mean),,,11.06; ; 10.02; ; 11.11; ; 12.29; ; .058,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,44,0,sbjCol,Allen menthol scalec,Less harmful (mean),,,6.36; ; 5.98; ; 6.58; ; 6.87; ; .212,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,45,0,sbjCol,Allen menthol scalec,Taste (mean),,,9.92; ; 6.74; ; 9.00; ; 10.64; ; .041,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,0,colHd,,,,,"Overall; Age; 18–24; 25–34; Gender; Male; Female; Race/ethnicity; White, non-Hispanic; Black, non-Hispanic; Other, non-Hispanic; Hispanic; Education; Less than high school; High school; Some college or greater; Income to poverty ratio; Less than 1; Greater than 1; Self-described financial situation; Don’t meet basic expenses; Just meet basic expenses; Meet needs with a little left; Live comfortably; Sexual identity; Heterosexual; LGBTQ; Sensation-seeking (mean)c; Other substance use, past 30 days; No; Yes; Self-identified smoking status; Smoker; Social or occasional smoker; Ex-smoker/tried smoking; Non-smoker; Social smoking behavior; Smoke alone; Smoke equally alone and with others; Smoke mainly with others; Smoke only with others; Allen menthol scalec; Medicinal (mean); Less harmful (mean); Taste (mean)",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,1,colHd,Remained,Remained menthol (n = 72) n,,,"72; Age; 31; 41; Gender; 23; 49; Race/ethnicity; 36; 17; 5; 14; Education; 5; 20; 47; Income to poverty ratio; 22; 50; Self-described financial situation; 6; 27; 27; 11; Sexual identity; 62; 10; 24.47; Other substance use, past 30 days; 18; 54; Self-identified smoking status; 45; 17; 9; 1; Social smoking behavior; 17; 42; 3; 0; Allen menthol scalec; 11.06; 6.36; 9.92",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,2,colHd,Remained,Remained menthol (n = 72) (%),,,"27.0; Age; 43.1; 56.9; Gender; 31.9; 68.1; Race/ethnicity; 50.0; 23.6; 6.9; 19.4; Education; 6.9; 27.8; 65.3; Income to poverty ratio; 30.6; 69.4; Self-described financial situation; 8.5; 38.0; 28.0; 15.5; Sexual identity; 86.1; 13.9; ; Other substance use, past 30 days; 25.0; 75.0; Self-identified smoking status; 62.5; 23.6; 12.5; 1.4; Social smoking behavior; 27.4; 67.7; 4.8; 0.0; Allen menthol scalec; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,3,colHd,Remained,Remained non-menthol (n = 131) n,,,"131; Age; 42; 89; Gender; 83; 48; Race/ethnicity; 105; 1; 8; 17; Education; 9; 32; 90; Income to poverty ratio; 28; 103; Self-described financial situation; 13; 44; 47; 26; Sexual identity; 117; 14; 24.82; Other substance use, past 30 days; 34; 97; Self-identified smoking status; 61; 46; 20; 3; Social smoking behavior; 18; 69; 13; 2; Allen menthol scalec; 10.02; 5.98; 6.74",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,4,colHd,Remained,Remained non-menthol (n = 131) (%),,,"49.1; Age; 32.1; 67.9; Gender; 63.4; 36.6; Race/ethnicity; 80.2; 0.8; 6.1; 13.0; Education; 6.9; 24.4; 68.7; Income to poverty ratio; 21.4; 78.6; Self-described financial situation; 10.0; 33.9; 36.2; 20.0; Sexual identity; 89.3; 10.7; ; Other substance use, past 30 days; 26.0; 74.1; Self-identified smoking status; 46.9; 35.4; 15.4; 2.3; Social smoking behavior; 17.7; 67.7; 12.8; 2.0; Allen menthol scalec; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,5,colHd,Switched,Switched from menthol (n = 19) n,,,"19; Age; 10; 9; Gender; 11; 8; Race/ethnicity; 14; 1; 0; 4; Education; 2; 8; 9; Income to poverty ratio; 7; 12; Self-described financial situation; 3; 6; 6; 4; Sexual identity; 18; 1; 25.26; Other substance use, past 30 days; 3; 16; Self-identified smoking status; 8; 9; 1; 1; Social smoking behavior; 1; 9; 2; 2; Allen menthol scalec; 11.11; 6.58; 9.00",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,6,colHd,Switched,Switched from menthol (n = 19) (%),,,"7.1; Age; 52.6; 47.4; Gender; 57.9; 42.1; Race/ethnicity; 73.7; 5.3; 0.0; 21.1; Education; 10.5; 42.1; 47.4; Income to poverty ratio; 46.8; 63.2; Self-described financial situation; 15.8; 31.6; 31.6; 21.1; Sexual identity; 94.7; 5.3; ; Other substance use, past 30 days; 15.8; 84.2; Self-identified smoking status; 42.1; 47.4; 5.3; 5.3; Social smoking behavior; 7.1; 64.3; 14.3; 14.3; Allen menthol scalec; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,7,colHd,Switched,Switched from non-menthol (n = 45) n,,,"45; Age; 20; 25; Gender; 28; 17; Race/ethnicity; 26; 5; 4; 10; Education; 5; 7; 33; Income to poverty ratio; 5; 40; Self-described financial situation; 6; 22; 15; 2; Sexual identity; 35; 10; 26.11; Other substance use, past 30 days; 7; 38; Self-identified smoking status; 23; 17; 4; 1; Social smoking behavior; 3; 25; 11; 1; Allen menthol scalec; 12.29; 6.87; 10.64",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,8,colHd,Switched,Switched from non-menthol (n = 45) (%),,,"16.9; Age; 44.4; 55.6; Gender; 62.2; 37.8; Race/ethnicity; 57.8; 11.1; 8.9; 22.2; Education; 11.1; 15.6; 73.3; Income to poverty ratio; 11.1; 88.9; Self-described financial situation; 13.3; 48.9; 33.3; 4.4; Sexual identity; 77.8; 22.2; ; Other substance use, past 30 days; 15.6; 84.4; Self-identified smoking status; 51.1; 37.8; 8.9; 2.2; Social smoking behavior; 7.5; 62.5; 27.5; 2.5; Allen menthol scalec; ; ; ",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,1,0,9,colHd,value,p value p value,,,"–; Age; .158; .158; Gender; <.001; <.001; Race/ethnicity; <.001; <.001; <.001; <.001; Education; .368; .368; .368; Income to poverty ratio; .044; .044; Self-described financial situation; .444; .444; .444; .444; Sexual identity; .170; .170; .146; Other substance use, past 30 days; .432; ; Self-identified smoking status; .419; .419; .419; .419; Social smoking behavior; .002; .002; .002; .002; Allen menthol scalec; .058; .212; .041",https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626249,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,1,0,sbjCol,Initiated with menthol cigarettes,Initiated with menthol cigarettes,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,2,0,sbjCol,Initiated with menthol cigarettes,No,no-meaning,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,3,0,sbjCol,Initiated with menthol cigarettes,Yes,no-meaning,,13.57; 7.29–25.24; 11.98; 6.03–23.8; 12.33; 6.12–24.84; 8.50; 3.93–18.39,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,4,0,sbjCol,Age,Age,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,5,0,sbjCol,Age,18–24,,,1.53; 0.93–2.53b; 1.21; 0.64–2.29; 1.16; 0.60–2.23; 1.02; 0.49–2.13,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,6,0,sbjCol,Age,25–34,,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,7,0,sbjCol,Gender,Gender,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,8,0,sbjCol,Gender,Male,,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,9,0,sbjCol,Gender,Female,,,2.37; 1.44–3.91; 1.47; 0.77–2.77; 1.30; 0.68–2.49; 1.63; 0.77–3.44,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,10,0,sbjCol,Race/Ethnicity,Race/ethnicity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,Race/Ethnicity,
Nicotine & Tobacco Research,154,2,11,0,sbjCol,Race/Ethnicity,"White, non-Hispanic",,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,Race/Ethnicity,White; non-Hispanic
Nicotine & Tobacco Research,154,2,12,0,sbjCol,Race/Ethnicity,"Black, non-Hispanic",,,24.55; 5.58–108.02; 15.31; 2.99–78.16; 18.89; 3.49–102.34; 22.40; 3.88–129.44,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,Race/Ethnicity,Black or African American; non-Hispanic 
Nicotine & Tobacco Research,154,2,13,0,sbjCol,Race/Ethnicity,"Other, non-Hispanic",,,2.51; 0.92–6.85b; 3.36; 1.05–10.79; 2.31; 0.68–7.87; 1.91; 0.52–7.07,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,Race/Ethnicity,Others; non-Hispanic
Nicotine & Tobacco Research,154,2,14,0,sbjCol,Race/Ethnicity,Hispanic,,,2.33; 1.20–4.53; 2.25; 0.99–5.11; 2.36; 1.01–5.55; 2.21; 0.83–5.91,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,Race/Ethnicity,; Hispanic
Nicotine & Tobacco Research,154,2,15,0,sbjCol,Education,Education,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,16,0,sbjCol,Education,Less than high school,,,1.02; 0.41–2.53; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,17,0,sbjCol,Education,High school,,,0.81; 0.45–1.44; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,18,0,sbjCol,Education,Some college or greater,,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,19,0,sbjCol,Education,Income to poverty ratio (>1.0),,,0.96; 0.54–1.71; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,20,0,sbjCol,Self-described financial situation,Self-described financial situation,sentence,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,21,0,sbjCol,Self-described financial situation,Don’t meet basic expenses,,,1.73; 0.64–4.67; 2.38; 0.70–8.13; 2.11; 0.60–7.47; 2.21; 0.55–8.90,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,22,0,sbjCol,Self-described financial situation,Just meet basic expenses,,,2.00; 0.94–4.29b; 3.05; 1.16–8.03; 2.95; 1.09–7.98; 2.34; 0.78–7.03,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,23,0,sbjCol,Self-described financial situation,Meet needs with a little left,,,1.54; 0.71–3.32; 1.77; 0.66–4.74; 1.64; 0.60–4.52; 1.90; 0.62–5.86,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,24,0,sbjCol,Self-described financial situation,Live comfortably,,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,25,0,sbjCol,Sexual identity,Sexual identity,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,26,0,sbjCol,Sexual identity,Heterosexual,,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,27,0,sbjCol,Sexual identity,LGBTQ,,,2.10; 1.02–4.32; ; ; 2.39; 0.97–5.90; 1.89; 0.69–5.18,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,28,0,sbjCol,Sexual identity,Sensation-seeking (mean),sentence,,1.00; 0.005; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,29,0,sbjCol,"Other substance use, past 30 days","Other substance use, past 30 days",,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,30,0,sbjCol,"Other substance use, past 30 days",No,no-meaning,,ref; 0.64–2.05b; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,31,0,sbjCol,"Other substance use, past 30 days",Yes,no-meaning,,1.14; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,32,0,sbjCol,Smoking status,Self-identified smoking status,sentence,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,33,0,sbjCol,Smoking status,Smoker,,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,34,0,sbjCol,Smoking status,Social or occasional smoker,,,0.66; 0.38–1.14b; ; ; 0.52; 0.24–1.13; 0.44; 0.18–1.06,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,35,0,sbjCol,Smoking status,Ex-smoker/tried smoking,sentence,,0.73; 0.34–1.57; ; ; 1.06; 0.40–2.78; 1.32; 0.45–3.88,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,36,0,sbjCol,Smoking status,Non-smoker,,,0.59; 0.10–3.31; ; ; 0.44; 0.03–6.62; 0.19; 0.01–3.57,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,37,0,sbjCol,Social smoking behavior,Social smoking behavior,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,38,0,sbjCol,Social smoking behavior,Smoke alone,,,ref; ; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,39,0,sbjCol,Social smoking behavior,Smoke equally alone and with others,,,0.71; 0.35–1.44; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,40,0,sbjCol,Social smoking behavior,Smoke mainly with others,,,0.67; 0.25–1.77; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,41,0,sbjCol,Social smoking behavior,Smoke only with others,,,0.24; 0.02–2.32; ; ; ; ; ; ,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,42,0,sbjCol,Allen menthol scale,Allen menthol scale,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,43,0,sbjCol,Allen menthol scale,Medicinal (mean),,,1.10; 1.03–1.17; ; ; ; ; 0.99; 0.86–1.15,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,44,0,sbjCol,Allen menthol scale,Less harmful (mean),,,1.09; 0.99–1.19b; ; ; ; ; 0.90; 0.74–1.11,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,45,0,sbjCol,Allen menthol scale,Taste (mean),,,1.48; 1.33–1.64; ; ; ; ; 1.55; 1.31–1.82,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
Nicotine & Tobacco Research,154,2,46,0,sbjCol,State-level variables,State-level variables,,,,https://academic-oup-com.proxy.lib.ohio-state.edu/view-large/53626254,http://dx.doi.org/10.1093/ntr/ntu247,,
